product_id,product_title,product_category,cnt,helpful_votes_cnt,total_votes_cnt,verified_purchase_cnt,vine_cnt,star_rating_mean,helpful_votes_mean,total_votes_mean,star_rating_with_verified_purchase_mean,star_rating_with_vine_mean,star_rating_with_votes_mean,star_rating_helpful_votes_weighted_mean,sentiment_score_mean,helpful_votes_ratio,verified_purchase_ratio,vine_ratio,percent_rank
B00015HWUA,UFC: Sudden Impact,Video_Games,23,38,59,8,0,4.086956521739131,1.6521739130434783,2.5652173913043477,4.375,,10.26086956521739,3.4004830917874393,8.130434782608695,0.6440677966101694,0.34782608695652173,0.0,0.14097836774827927
1597772771,Await Your Reply,Books,1,0,0,0,0,5.0,0.0,0.0,,,5.0,5.0,15.0,,0.0,0.0,0.0423042304230423
B0025XUTKQ,The Union: The Business Behind Getting High,Video_DVD,93,279,332,57,0,4.903225806451613,3.0,3.5698924731182795,4.947368421052632,,19.591397849462364,4.76862974341469,5.236559139784946,0.8403614457831325,0.6129032258064516,0.0,0.8266460543883072
B0001NXNQY,Lone Wolf and Cub: Baby Cart in the Land of Demons,Video_DVD,6,10,13,4,0,4.333333333333333,1.6666666666666667,2.1666666666666665,4.0,,12.666666666666666,4.013888888888889,12.333333333333334,0.7692307692307693,0.6666666666666666,0.0,0.6837889115311644
B003Y5H4ZW,The Dilemma,Video_DVD,73,180,327,20,0,3.041095890410959,2.4657534246575343,4.47945205479452,4.45,,8.808219178082192,2.0413276601632764,8.602739726027398,0.5504587155963303,0.273972602739726,0.0,0.12866277844143068
B000069I0H,Cats Don't Dance,Video_DVD,136,131,172,95,0,4.6911764705882355,0.9632352941176471,1.2647058823529411,4.71578947368421,,8.963235294117647,4.480134225035825,7.330882352941177,0.7616279069767442,0.6985294117647058,0.0,0.7941817159721735
B000051S64,A Scene at the Sea,Video_DVD,11,17,28,0,0,4.090909090909091,1.5454545454545454,2.5454545454545454,,,10.909090909090908,3.477272727272727,12.090909090909092,0.6071428571428571,0.0,0.0,0.7941817159721735
B000FSMEE2,Somersault,Video_DVD,30,155,191,14,0,4.1,5.166666666666667,6.366666666666666,4.214285714285714,,26.9,3.717595876017862,6.566666666666666,0.8115183246073299,0.4666666666666667,0.0,0.43391188251001334
B00441GYRO,California Suite,Video_DVD,31,25,47,24,0,4.129032258064516,0.8064516129032258,1.5161290322580645,4.208333333333333,,7.161290322580645,3.6404121863799284,8.290322580645162,0.5319148936170213,0.7741935483870968,0.0,0.35577260909282554
B0002VYOVS,Happy Birthday to Me,Video_DVD,66,230,302,21,0,3.0,3.484848484848485,4.575757575757576,3.4285714285714284,,10.954545454545455,2.578952326335335,2.272727272727273,0.7615894039735099,0.3181818181818182,0.0,0.35577260909282554
B0000664JB,Mike Tyson Heavyweight Boxing,Video_Games,17,46,89,1,0,2.764705882352941,2.7058823529411766,5.235294117647059,1.0,,10.117647058823529,1.8972491560726852,6.764705882352941,0.5168539325842697,0.058823529411764705,0.0,0.022492625368731565
B0009WKBTO,Hacker,Video_DVD,1,3,3,0,0,5.0,3.0,3.0,,,20.0,5.0,16.0,1.0,0.0,0.0,0.5140889607195559
B00DGCIYZC,Mary and Martha,Video_DVD,18,21,25,16,0,4.944444444444445,1.1666666666666667,1.3888888888888888,4.9375,,10.777777777777779,4.825396825396826,7.222222222222222,0.84,0.8888888888888888,0.0,0.47445717096479517
B00UNONQSQ,Run All Night,Video_DVD,62,64,76,45,0,4.161290322580645,1.032258064516129,1.2258064516129032,4.355555555555555,,8.03225806451613,4.074386385057803,3.0806451612903225,0.8421052631578947,0.7258064516129032,0.0,0.47445717096479517
B002E2QH7W,Stepfather II: Make Room For Daddy,Video_DVD,30,13,28,20,0,4.1,0.43333333333333335,0.9333333333333333,4.3,,6.066666666666666,3.2583333333333333,7.0,0.4642857142857143,0.6666666666666666,0.0,0.2835359426603893
0394873335,The Berenstain Bears Forget Their Manners,Books,76,149,184,62,0,4.671052631578948,1.9605263157894737,2.4210526315789473,4.693548387096774,,10.342105263157896,4.511115502931784,4.552631578947368,0.8097826086956522,0.8157894736842105,0.0,0.6986698669866986
B00A3DRV2Y,Girl Model,Video_DVD,12,68,79,1,0,3.6666666666666665,5.666666666666667,6.583333333333333,3.0,,23.833333333333332,3.356018518518519,-1.6666666666666667,0.8607594936708861,0.08333333333333333,0.0,0.5565315157051507
B004PKNYK4,Carancho,Video_DVD,9,23,30,3,0,4.111111111111111,2.5555555555555554,3.3333333333333335,4.666666666666667,,12.777777777777779,3.1259259259259258,2.4444444444444446,0.7666666666666667,0.3333333333333333,0.0,0.5565315157051507
B00ET2ODYE,All Is Bright,Video_DVD,8,22,34,5,0,3.25,2.75,4.25,3.6,,14.0,2.7805555555555554,-1.125,0.6470588235294118,0.625,0.0,0.14847867331881104
B000VSEC14,Pirates of the Burning Sea,Video_Games,38,187,282,10,0,2.8157894736842106,4.921052631578948,7.421052631578948,2.1,,20.026315789473685,2.256073518984958,7.526315789473684,0.6631205673758865,0.2631578947368421,0.0,0.6399950835791544
B000CNESHQ,Tales of Phantasia,Video_Games,26,79,155,8,0,3.6923076923076925,3.0384615384615383,5.961538461538462,3.875,,13.923076923076923,3.160916237932367,11.807692307692308,0.5096774193548387,0.3076923076923077,0.0,0.6399950835791544
B003VWC52U,The Trotsky,Video_DVD,6,20,44,2,0,4.166666666666667,3.3333333333333335,7.333333333333333,5.0,,20.333333333333332,3.9606481481481475,4.0,0.45454545454545453,0.3333333333333333,0.0,0.5565315157051507
0385720254,The Unabridged Journals of Sylvia Plath,Books,70,531,685,35,0,4.7,7.585714285714285,9.785714285714286,4.828571428571428,,37.24285714285714,3.6492969990859656,3.7285714285714286,0.7751824817518248,0.5,0.0,0.8809880988098809
B00007M5KP,You Can't Take It With You,Video_DVD,69,480,699,30,0,4.217391304347826,6.956521739130435,10.130434782608695,4.666666666666667,,21.855072463768117,3.613170555632529,11.08695652173913,0.6866952789699571,0.43478260869565216,0.0,0.8266460543883072
B00HNXUP8Y,Chak De! India,Video_DVD,1,0,0,0,0,5.0,0.0,0.0,,,5.0,5.0,3.0,,0.0,0.0,0.6837889115311644
B001L9EXMU,Walled In,Video_DVD,25,54,77,7,0,3.0,2.16,3.08,3.857142857142857,,9.64,2.4553333333333334,2.68,0.7012987012987013,0.28,0.0,0.054809922001264846
B000JZC0G8,MC Groovz Dance Craze,Video_Games,1,0,1,0,0,5.0,0.0,1.0,,,5.0,2.5,3.0,0.0,0.0,0.0,0.041666666666666664
B00HCK7THS,Doctor Who: The Time of the Doctor,Video_DVD,153,25,48,131,0,4.771241830065359,0.16339869281045752,0.3137254901960784,4.847328244274809,,5.470588235294118,4.613274198568316,3.6013071895424837,0.5208333333333334,0.8562091503267973,0.0,0.9979621952076453
B000WC38WI,Interview,Video_DVD,27,61,92,11,0,3.6296296296296298,2.259259259259259,3.4074074074074074,4.2727272727272725,,10.666666666666666,2.9805646332607116,4.148148148148148,0.6630434782608695,0.4074074074074074,0.0,0.5140889607195559
B0064NLRG8,The Double Hour,Video_DVD,10,22,31,2,0,4.1,2.2,3.1,5.0,,12.4,3.745454545454545,10.8,0.7096774193548387,0.2,0.0,0.47445717096479517
B000E0OBKQ,R-Point,Video_DVD,21,57,83,7,0,3.9047619047619047,2.7142857142857144,3.9523809523809526,4.714285714285714,,13.428571428571429,3.217332403046689,-0.2857142857142857,0.6867469879518072,0.3333333333333333,0.0,0.47445717096479517
B00YPY39RS,Jauja,Video_DVD,2,5,6,0,0,2.5,2.5,3.0,,,10.0,2.0,6.0,0.8333333333333334,0.0,0.0,0.7578525753636427
B000OYCMLM,Behind the Mask: The Rise of Leslie Vernon,Video_DVD,112,291,694,46,0,3.9285714285714284,2.5982142857142856,6.196428571428571,4.021739130434782,,14.205357142857142,3.0191272210272,10.25,0.41930835734870314,0.4107142857142857,0.0,0.600660529829246
B00008Z44E,The Desperate Hours,Video_DVD,26,76,119,12,0,4.5,2.923076923076923,4.576923076923077,4.583333333333333,,17.0,3.9848137973137976,0.9615384615384616,0.6386554621848739,0.46153846153846156,0.0,0.600660529829246
B000E6ESU8,Little Fish,Video_DVD,32,213,323,10,0,3.28125,6.65625,10.09375,3.1,,28.03125,2.4940225752943546,5.875,0.6594427244582043,0.3125,0.0,0.31761647108425267
0790731932,Mad Max Beyond Thunderdome,Video_DVD,102,298,571,49,0,3.9411764705882355,2.9215686274509802,5.598039215686274,4.36734693877551,,13.588235294117647,2.9486216263414584,3.215686274509804,0.521891418563923,0.4803921568627451,0.0,0.31761647108425267
0763622583,Shakespeare's Romeo and Juliet,Books,1,5,5,0,0,5.0,5.0,5.0,,,30.0,5.0,7.0,1.0,0.0,0.0,0.6043604360436043
B00004U1F9,After Life,Video_DVD,70,373,574,21,0,4.4,5.328571428571428,8.2,4.761904761904762,,29.357142857142858,3.9387103322005372,7.785714285714286,0.6498257839721254,0.3,0.0,0.857213126273628
B00008438W,Continental Divide,Video_DVD,86,132,175,61,0,4.593023255813954,1.5348837209302326,2.0348837209302326,4.655737704918033,,11.488372093023257,4.345217724019255,7.72093023255814,0.7542857142857143,0.7093023255813954,0.0,0.19584006745836555
B00JRB01RK,Jarhead 2: Field of Fire,Video_DVD,26,66,87,20,0,3.269230769230769,2.5384615384615383,3.3461538461538463,3.7,,5.884615384615385,2.867051388327984,0.9230769230769231,0.7586206896551724,0.7692307692307693,0.0,0.19584006745836555
B000TNLZ0M,Lucky You,Video_DVD,47,59,85,15,0,3.5531914893617023,1.2553191489361701,1.8085106382978724,4.333333333333333,,8.191489361702128,3.090121580547112,9.042553191489361,0.6941176470588235,0.3191489361702128,0.0,0.17075398777317125
B008645XS6,Silenced,Video_DVD,14,49,64,7,0,4.642857142857143,3.5,4.571428571428571,4.857142857142857,,21.5,4.3385281385281385,4.0,0.765625,0.5,0.0,0.9818002951303493
B000031EFZ,National Lampoon's Loaded Weapon 1,Video_DVD,50,60,81,10,0,4.22,1.2,1.62,4.6,,9.34,3.8789999999999996,6.0,0.7407407407407407,0.2,0.0,0.2538121003443187
B00XIF8GF0,Every Secret Thing,Video_DVD,10,23,28,5,0,3.8,2.3,2.8,3.4,,13.1,3.5333333333333328,-1.0,0.8214285714285714,0.5,0.0,0.2538121003443187
B0009FU0ZG,7 Seconds,Video_DVD,26,59,82,7,0,2.730769230769231,2.269230769230769,3.1538461538461537,3.2857142857142856,,7.8076923076923075,2.321693121693122,5.115384615384615,0.7195121951219512,0.2692307692307692,0.0,0.037172370177780904
B004FUYSV8,Doctor Who: A Christmas Carol,Video_DVD,133,214,287,111,0,4.7669172932330826,1.6090225563909775,2.1578947368421053,4.837837837837838,,12.481203007518797,4.543788056954124,6.639097744360902,0.7456445993031359,0.8345864661654135,0.0,0.9730869229147635
B001PR0Y7Q,Astro Boy,Video_DVD,98,180,409,75,0,4.285714285714286,1.836734693877551,4.173469387755102,4.72,,11.03061224489796,2.46049050156193,8.795918367346939,0.4400977995110024,0.7653061224489796,0.0,0.3942800927552526
B00STPQ6KQ,Exodus: Gods and Kings,Video_DVD,314,136,442,242,0,3.7579617834394905,0.43312101910828027,1.4076433121019107,3.8925619834710745,,4.917197452229299,2.6693422444921135,3.5605095541401273,0.3076923076923077,0.7707006369426752,0.0,0.2243693345513316
B00176X7TC,The Dentist,Video_DVD,3,0,0,3,0,5.0,0.0,0.0,5.0,,5.0,5.0,1.6666666666666667,,1.0,0.0,0.11088468835640503
B001RTKKS0,Incendiary,Video_DVD,29,59,104,11,0,3.1379310344827585,2.0344827586206895,3.586206896551724,3.090909090909091,,10.10344827586207,2.419909688013136,2.6206896551724137,0.5673076923076923,0.3793103448275862,0.0,0.14847867331881104
B002WN8IPW,Post Grad,Video_DVD,47,68,103,22,0,3.5531914893617023,1.446808510638298,2.1914893617021276,4.045454545454546,,8.23404255319149,3.0156158401465034,7.829787234042553,0.6601941747572816,0.46808510638297873,0.0,0.09394982784062961
B00008G8N9,Maniac Cop 3: Badge of Silence,Video_DVD,1,0,0,1,0,5.0,0.0,0.0,5.0,,5.0,5.0,3.0,,1.0,0.0,0.09394982784062961
0812694554,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,Books,31,218,284,12,0,4.290322580645161,7.032258064516129,9.161290322580646,4.333333333333333,,34.935483870967744,3.4174073475544064,6.806451612903226,0.7676056338028169,0.3870967741935484,0.0,0.9735973597359736
B00003CXAQ,Indiana Jones and the Temple of Doom,Video_DVD,28,90,168,0,0,4.071428571428571,3.2142857142857144,6.0,,,14.571428571428571,2.827267573696145,3.2142857142857144,0.5357142857142857,0.0,0.0,0.7941817159721735
B004AGKE7Y,In Your Eyes,Video_DVD,1,0,0,1,0,5.0,0.0,0.0,5.0,,5.0,5.0,0.0,,1.0,0.0,0.7941817159721735
B00005YUNT,Bite the Bullet,Video_DVD,57,169,260,35,0,4.0701754385964914,2.9649122807017543,4.56140350877193,4.0285714285714285,,13.947368421052632,3.2421039973671553,9.596491228070175,0.65,0.6140350877192983,0.0,0.35577260909282554
1844131467,Getting to Yes: Negotiating an Agreement Without Giving In,Books,35,94,117,16,0,4.371428571428571,2.6857142857142855,3.342857142857143,4.125,,16.885714285714286,4.123678702250131,6.057142857142857,0.8034188034188035,0.45714285714285713,0.0,0.28312831283128315
0595188257,Telegraph Avenue,Books,1,3,4,0,0,5.0,3.0,4.0,,,20.0,4.0,4.0,0.75,0.0,0.0,0.014201420142014202
B000093NTA,You Only Live Once,Video_DVD,12,42,62,3,0,4.083333333333333,3.5,5.166666666666667,4.666666666666667,,19.333333333333332,3.2160714285714285,7.25,0.6774193548387096,0.25,0.0,0.8266460543883072
B006DBY6GE,Project Nim,Video_DVD,28,171,243,13,0,4.5,6.107142857142857,8.678571428571429,4.384615384615385,,33.464285714285715,3.235050345569262,4.607142857142857,0.7037037037037037,0.4642857142857143,0.0,0.6837889115311644
B00004S2XF,Rhapsody: A Musical Adventure,Video_Games,36,98,128,2,0,4.555555555555555,2.7222222222222223,3.5555555555555554,5.0,,16.72222222222222,4.08966049382716,9.305555555555555,0.765625,0.05555555555555555,0.0,0.3866764995083579
1408846667,Tenth of December,Books,5,15,28,4,0,3.0,3.0,5.6,3.0,,8.4,2.0064102564102564,1.8,0.5357142857142857,0.8,0.0,0.402040204020402
B00009NHC0,The Thing from Another World,Video_DVD,501,964,2144,354,0,4.714570858283433,1.9241516966067864,4.279441117764471,4.77683615819209,,13.10179640718563,2.855492275915586,4.415169660678643,0.4496268656716418,0.7065868263473054,0.0,0.720609936055091
B0000B1A58,Cromwell,Video_DVD,90,383,615,54,0,4.177777777777778,4.2555555555555555,6.833333333333333,4.62962962962963,,20.88888888888889,3.450540066114743,5.266666666666667,0.6227642276422765,0.6,0.0,0.600660529829246
B000B69E8W,Mega Man Zero 4,Video_Games,16,20,25,7,0,4.75,1.25,1.5625,4.571428571428571,,10.5,4.419940476190476,9.5,0.8,0.4375,0.0,0.6688790560471977
B001CDFY5A,Death Defying Acts,Video_DVD,13,24,26,6,0,3.8461538461538463,1.8461538461538463,2.0,3.6666666666666665,,9.153846153846153,3.825641025641026,10.923076923076923,0.9230769230769231,0.46153846153846156,0.0,0.19584006745836555
B00004S4YE,Countdown Vampires,Video_Games,10,67,88,2,0,3.9,6.7,8.8,4.0,,33.5,3.3114087301587296,-0.9,0.7613636363636364,0.2,0.0,0.038102261553588986
B000069JG1,Hannah and Her Sisters,Video_DVD,2,1,12,2,0,1.0,0.5,6.0,1.0,,1.5,0.21428571428571427,3.0,0.08333333333333333,1.0,0.0,0.9303632914060853
B0001Z3HIG,The Cheetah Girls,Video_DVD,75,155,281,43,0,4.453333333333333,2.066666666666667,3.7466666666666666,4.767441860465116,,12.333333333333334,3.6837713865082287,6.04,0.5516014234875445,0.5733333333333334,0.0,0.08207434474035556
B0012MGL4E,Imperium Romanum,Video_Games,1,0,0,1,0,5.0,0.0,0.0,5.0,,5.0,5.0,5.0,,1.0,0.0,0.29547689282202555
0553461508,"Elven Star (The Death Gate Cycle, #2)",Books,1,0,0,0,0,4.0,0.0,0.0,,,4.0,4.0,8.0,,0.0,0.0,0.43384338433843384
B00MJDR97I,Wish I Was Here,Video_DVD,18,8,14,14,0,4.611111111111111,0.4444444444444444,0.7777777777777778,4.785714285714286,,6.555555555555555,4.198148148148148,6.111111111111111,0.5714285714285714,0.7777777777777778,0.0,0.5140889607195559
B00S8M048A,Futuro Beach,Video_DVD,4,13,19,3,0,2.25,3.25,4.75,1.6666666666666667,,8.25,1.7708333333333333,0.25,0.6842105263157895,0.75,0.0,0.5140889607195559
B004O26L9O,Red White & Blue,Video_DVD,20,63,98,8,0,3.25,3.15,4.9,3.75,,16.05,2.895008912655972,5.45,0.6428571428571429,0.4,0.0,0.2835359426603893
B004JB2YB4,The Century of the Self,Video_DVD,9,7,10,2,0,4.666666666666667,0.7777777777777778,1.1111111111111112,5.0,,8.0,4.222222222222222,6.222222222222222,0.7,0.2222222222222222,0.0,0.9960649286768323
0783224192,Liar Liar,Video_DVD,1,0,0,0,0,5.0,0.0,0.0,,,5.0,5.0,8.0,,0.0,0.0,0.5140889607195559
B001U1RM40,Personal Effects,Video_DVD,20,94,119,9,0,3.85,4.7,5.95,3.7777777777777777,,24.4,3.1685416666666666,3.85,0.7899159663865546,0.45,0.0,0.2835359426603893
B00000JYLR,Muppets from Space,Video_DVD,7,0,2,0,0,4.285714285714286,0.0,0.2857142857142857,,,4.285714285714286,4.0,11.142857142857142,0.0,0.0,0.0,0.2835359426603893
B000BFORYE,Bratz: Rock Angelz,Video_Games,9,27,40,0,0,4.111111111111111,3.0,4.444444444444445,,,15.88888888888889,3.6462401795735127,1.0,0.675,0.0,0.0,0.23512782694198622
0701189061,The Readers of Broken Wheel Recommend,Books,5,3,8,0,0,3.6,0.6,1.6,,,5.4,2.8,10.2,0.375,0.0,0.0,0.0482048204820482
B00SK3NL2I,23 Blast,Video_DVD,38,64,69,21,0,4.7368421052631575,1.6842105263157894,1.8157894736842106,4.714285714285714,,12.973684210526315,4.62672064777328,9.078947368421053,0.927536231884058,0.5526315789473685,0.0,0.3942800927552526
B001C48EGK,Body of Lies,Video_DVD,22,8,62,14,0,4.363636363636363,0.36363636363636365,2.8181818181818183,4.428571428571429,,5.818181818181818,3.643939393939394,4.090909090909091,0.12903225806451613,0.6363636363636364,0.0,0.5565315157051507
B005FQ1OOK,Shaolin,Video_DVD,41,47,90,28,0,4.536585365853658,1.146341463414634,2.1951219512195124,4.535714285714286,,9.731707317073171,3.3561154292861612,7.170731707317073,0.5222222222222223,0.6829268292682927,0.0,0.5565315157051507
B00CBDG5Z8,The Power of Few,Video_DVD,12,23,31,7,0,3.9166666666666665,1.9166666666666667,2.5833333333333335,4.0,,11.25,3.4347222222222222,4.25,0.7419354838709677,0.5833333333333334,0.0,0.09394982784062961
B00005NZ1J,Project Gotham Racing,Video_Games,217,306,588,12,0,3.783410138248848,1.4101382488479262,2.7096774193548385,4.583333333333333,,9.235023041474655,3.1282837799598617,10.695852534562212,0.5204081632653061,0.055299539170506916,0.0,0.8821288102261554
B0001HAIMW,A Day at the Races,Video_DVD,46,33,68,19,0,4.434782608695652,0.717391304347826,1.4782608695652173,4.578947368421052,,7.239130434782608,4.088974247212233,12.043478260869565,0.4852941176470588,0.41304347826086957,0.0,0.9094230904363713
B00005RDAJ,Seconds,Video_DVD,57,484,641,17,0,4.543859649122807,8.491228070175438,11.24561403508772,4.470588235294118,,44.824561403508774,3.9540765935393254,5.2105263157894735,0.7550702028081123,0.2982456140350877,0.0,0.7941817159721735
B00NYC4Q10,Ted 2,Video_DVD,12,56,109,0,0,4.25,4.666666666666667,9.083333333333334,,,25.75,2.1110182306728356,13.916666666666666,0.5137614678899083,0.0,0.0,0.43391188251001334
B000053VBC,I'm Gonna Git You Sucka,Video_DVD,113,89,152,86,0,4.619469026548672,0.7876106194690266,1.345132743362832,4.651162790697675,,8.274336283185841,4.106769778893672,4.486725663716814,0.5855263157894737,0.7610619469026548,0.0,0.43391188251001334
B0001XAO4S,La Pucelle: Tactics,Video_Games,26,115,220,12,0,4.038461538461538,4.423076923076923,8.461538461538462,4.166666666666667,,22.53846153846154,3.2837489398268542,9.615384615384615,0.5227272727272727,0.46153846153846156,0.0,0.7260324483775811
B00008RH3J,Barton Fink,Video_DVD,89,333,672,23,0,4.056179775280899,3.741573033707865,7.550561797752809,4.304347826086956,,18.314606741573034,3.1505277459057783,7.348314606741573,0.4955357142857143,0.25842696629213485,0.0,0.8856721242358232
B00QJAZ514,Outcast,Video_DVD,15,63,89,7,0,3.533333333333333,4.2,5.933333333333334,5.0,,8.8,3.446920634920635,2.066666666666667,0.7078651685393258,0.4666666666666667,0.0,0.04799381631649217
B00008LE03,Monsieur Batignole,Video_DVD,1,1,1,0,0,5.0,1.0,1.0,,,10.0,5.0,2.0,1.0,0.0,0.0,0.7578525753636427
B00009XW8O,The Story of Adele H,Video_DVD,3,1,1,3,0,3.3333333333333335,0.3333333333333333,0.3333333333333333,3.3333333333333335,,4.666666666666667,3.3333333333333335,2.6666666666666665,1.0,1.0,0.0,0.720609936055091
B001UV4XBA,Tyson,Video_DVD,54,66,149,23,0,4.425925925925926,1.2222222222222223,2.759259259259259,4.6521739130434785,,9.592592592592593,3.7477006043538306,1.462962962962963,0.4429530201342282,0.42592592592592593,0.0,0.600660529829246
B000W7BNIO,Carry On Cleo,Video_DVD,1,1,1,1,0,5.0,1.0,1.0,5.0,,10.0,5.0,5.0,1.0,1.0,0.0,0.600660529829246
B00000IBL0,At First Sight,Video_DVD,63,120,174,27,0,4.015873015873016,1.9047619047619047,2.761904761904762,4.666666666666667,,11.761904761904763,3.757781926253508,8.714285714285714,0.6896551724137931,0.42857142857142855,0.0,0.31761647108425267
B0000AHOOH,Monster Rancher 4,Video_Games,22,87,197,6,0,4.454545454545454,3.9545454545454546,8.954545454545455,4.5,,22.272727272727273,2.677938541662859,7.5,0.4416243654822335,0.2727272727272727,0.0,0.6688790560471977
B000056H2H,The Big Country,Video_DVD,340,725,984,233,0,4.788235294117647,2.1323529411764706,2.8941176470588235,4.824034334763948,,14.405882352941177,4.42279131230536,9.355882352941176,0.7367886178861789,0.6852941176470588,0.0,0.9628978989529899
B00005UDXQ,Rocco and His Brothers,Video_DVD,1,2,2,1,0,5.0,2.0,2.0,5.0,,15.0,5.0,0.0,1.0,1.0,0.0,0.9479305740987984
B00CSYR432,From Up on Poppy Hill,Video_DVD,255,480,728,226,0,4.670588235294118,1.8823529411764706,2.854901960784314,4.707964601769912,,13.062745098039215,4.323335582484459,6.960707269155206,0.6593406593406593,0.8862745098039215,0.0,0.9303632914060853
B00OV60I6K,Ouija,Video_DVD,64,106,186,43,0,3.9375,1.65625,2.90625,4.348837209302325,,8.125,2.3966639727011496,1.78125,0.5698924731182796,0.671875,0.0,0.08207434474035556
B00005JKMU,Not Another Teen Movie,Video_DVD,28,146,237,0,0,3.107142857142857,5.214285714285714,8.464285714285714,,,20.607142857142858,2.1076523942910494,7.821428571428571,0.6160337552742616,0.0,0.0,0.19584006745836555
B007PDLIWE,Breaking Wind,Video_DVD,1,0,0,0,0,3.0,0.0,0.0,,,3.0,3.0,0.0,,0.0,0.0,0.018480781392734173
B000093NQC,Ape Escape 2,Video_Games,38,63,118,12,0,4.157894736842105,1.6578947368421053,3.1052631578947367,4.75,,10.710526315789474,3.1233837799627273,9.921052631578947,0.5338983050847458,0.3157894736842105,0.0,0.8087512291052114
B000J3E3MO,Pickpocket,Video_DVD,1,0,3,0,0,2.0,0.0,3.0,,,2.0,0.5,2.0,0.0,0.0,0.0,0.857213126273628
B002KLQ32G,The Echo,Video_DVD,20,106,174,7,0,3.2,5.3,8.7,3.4285714285714284,,22.55,2.244400793005444,2.05,0.6091954022988506,0.35,0.0,0.17075398777317125
B002ER3RMA,Good Dick,Video_DVD,28,185,315,8,0,3.642857142857143,6.607142857142857,11.25,4.25,,31.321428571428573,2.4237340132961545,5.785714285714286,0.5873015873015873,0.2857142857142857,0.0,0.3942800927552526
B002O0CX3G,Polytechnique,Video_DVD,1,5,6,1,0,5.0,5.0,6.0,5.0,,30.0,4.285714285714286,0.0,0.8333333333333334,1.0,0.0,0.6837889115311644
B00949W5VK,Craigslist Joe,Video_DVD,12,13,13,4,0,4.833333333333333,1.0833333333333333,1.0833333333333333,5.0,,10.166666666666666,4.833333333333333,12.75,1.0,0.3333333333333333,0.0,0.47445717096479517
B00CQ8HCUK,Post Tenebras Lux,Video_DVD,6,14,15,3,0,4.166666666666667,2.3333333333333335,2.5,4.666666666666667,,14.333333333333334,3.75,3.1666666666666665,0.9333333333333333,0.5,0.0,0.2835359426603893
B0076ZQDVC,The Shrine,Video_DVD,26,82,154,4,0,3.730769230769231,3.1538461538461537,5.923076923076923,3.25,,16.807692307692307,2.703405531666401,3.6923076923076925,0.5324675324675324,0.15384615384615385,0.0,0.2835359426603893
B009TT0BSE,"Farewell, My Queen",Video_DVD,28,181,290,18,0,3.4285714285714284,6.464285714285714,10.357142857142858,3.388888888888889,,26.035714285714285,2.769947832397672,4.107142857142857,0.6241379310344828,0.6428571428571429,0.0,0.2835359426603893
B00006FRF1,Big Air Freestyle,Video_Games,7,3,5,1,0,4.428571428571429,0.42857142857142855,0.7142857142857143,5.0,,6.142857142857143,4.095238095238095,11.285714285714286,0.6,0.14285714285714285,0.0,0.1671583087512291
1596440279,The Hole in Our Gospel: What does God expect of Us? The Answer that Changed my Life and Might Just Change the World,Books,15,262,321,6,0,3.8,17.466666666666665,21.4,4.833333333333333,,24.066666666666666,3.468586370700642,9.933333333333334,0.8161993769470405,0.4,0.0,0.7459745974597459
B00008WFHG,Bionicle: Mask of Light,Video_DVD,49,127,232,21,0,4.346938775510204,2.5918367346938775,4.73469387755102,4.619047619047619,,15.204081632653061,2.5382958877856834,6.816326530612245,0.5474137931034483,0.42857142857142855,0.0,0.35577260909282554
B00HYRYNH8,Best Night Ever,Video_DVD,7,3,10,4,0,4.285714285714286,0.42857142857142855,1.4285714285714286,5.0,,6.428571428571429,2.4523809523809526,4.0,0.3,0.5714285714285714,0.0,0.025859040123673672
1477830049,The Perfect Son,Books,25,26,29,17,0,4.44,1.04,1.16,4.176470588235294,,6.76,4.415294117647059,6.56,0.896551724137931,0.68,0.0,0.41784178417841783
B0009X7BH8,Kissed,Video_DVD,12,33,52,5,0,3.8333333333333335,2.75,4.333333333333333,4.4,,16.0,2.8666666666666667,4.166666666666667,0.6346153846153846,0.4166666666666667,0.0,0.7578525753636427
B00005LOKS,Eddie and the Cruisers,Video_DVD,144,262,356,59,0,4.527777777777778,1.8194444444444444,2.4722222222222223,4.677966101694915,,12.520833333333334,4.164472916165624,5.451388888888889,0.7359550561797753,0.4097222222222222,0.0,0.600660529829246
0783228023,Tremors 2: Aftershocks,Video_DVD,52,69,127,18,0,4.153846153846154,1.3269230769230769,2.4423076923076925,4.666666666666667,,9.692307692307692,2.969547466422467,6.923076923076923,0.5433070866141733,0.34615384615384615,0.0,0.31761647108425267
1572525320,The 400 Blows,Video_DVD,32,310,494,4,0,4.375,9.6875,15.4375,3.75,,50.28125,3.448893683342524,4.59375,0.6275303643724697,0.125,0.0,0.9818002951303493
B00005B20H,Essex Boys,Video_DVD,22,78,118,11,0,3.727272727272727,3.5454545454545454,5.363636363636363,4.545454545454546,,17.772727272727273,2.9235839917658097,1.7727272727272727,0.6610169491525424,0.5,0.0,0.2538121003443187
B00005UVLM,NBA Inside Drive 2002,Video_Games,51,77,167,1,0,3.7450980392156863,1.5098039215686274,3.2745098039215685,4.0,,10.294117647058824,3.0617384810802335,7.764705882352941,0.46107784431137727,0.0196078431372549,0.0,0.6399950835791544
